STT,Thông tin,Label
548,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
549,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
550,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
551,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
552,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
553,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
554,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
555,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
556,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
557,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
558,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
559,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
560,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
561,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
562,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
563,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
564,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
565,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
566,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
567,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
568,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
569,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
570,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
571,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
572,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
573,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
574,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
575,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
576,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
577,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
578,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
579,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
580,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
581,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
582,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
583,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
584,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
585,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
586,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
587,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
588,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
589,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
590,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
591,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
592,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
593,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
594,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
595,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
596,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
597,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
598,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
599,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
600,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
601,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
602,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
603,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
604,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
605,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
606,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
607,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
608,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
609,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
610,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
611,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
612,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
613,Cuộc thi Đấu trường Robot lần 7 năm 2026 - Khoa CN Điện tử tổ chức,Thong_tin_khoa
614,MIITEK VIETNAM TUYỂN DỤNG SỐ LƯỢNG LỚN – CƠ HỘI CHO KỸ SƯ & HỌA VIÊN TRẺ,Thong_tin_khoa
615,Thông báo nộp và bảo vệ đề cương luận văn cao học HK2 (2025–2026),Thong_tin_khoa
616,Hội thảo cập nhật và phát triển chương trình đào tạo theo chuẩn đầu ra (chu kỳ 4 năm),Thong_tin_khoa
617,MITEK TUYỂN DỤNG SỐ LƯỢNG LỚN – APPLY NGAY!,Thong_tin_khoa
618,Tập đoàn Công nghệ Tripod phối hợp với Trường Đại học Công nghiệp TP.HCM (IUH) tổ chức buổi phỏng vấn tuyển dụng,Thong_tin_khoa
619,TMA Tech Group tuyển dụng việc làm dành cho SV mới tốt nghiệp - Chương trình Talent Fresher Program,Thong_tin_khoa
620,"Cuộc thi “Học sinh, Sinh viên Khởi nghiệp lần thứ 8” (SV.STARTUP-2026)",Thong_tin_khoa
621,Sinh viên FET giành giải Nhì Cuộc thi Thiết kế Điện tử Việt Nam 2025,Thong_tin_khoa
622,Giải thưởng Lương Văn Can năm 2026,Thong_tin_khoa
623,"HỘI THẢO KHOA HỌC CẤP QUỐC GIA LẦN THỨ XI- HÓA VÔ CƠ – PHÂN BÓN- ĐẤT HIẾM & PHÂN TÍCH, 17/07.2025-7.30-13.00,E4 &E.3.2",Thong_tin_khoa
624,THÔNG BÁO Về chế độ ưu đãi cho sinh viên dự kiến học chương trình đào tạo thạc sĩ,Thong_tin_khoa
625,THÔNG BÁO MỞ KHÓA ĐÀO TẠO NGẮN HẠN SỬ DỤNG THIẾT BỊ PHÂN TÍCH,Thong_tin_khoa
626,Ngày hội việc làm 30/11/2023,Thong_tin_khoa
627,Hội thảo ứng dụng tinh dầu từ cây  Hương thảo -Lâm đồng trong sản xuất các sản phẩm chăm sóc cá nhân- Khoa Công nghệ Hóa học.,Thong_tin_khoa
628,Semiar vật liệu y sinh và pin nhiên liệu,Thong_tin_khoa
629,"Chương trình Khám phá trong lĩnh vực Khoa học, Công nghệ, Kỹ thuật và Toán học (STEM)",Thong_tin_khoa
630,"Hội đồng bảo vệ Luận án cấp chuyên môn Khoa CNHH, 25/05/2023, 14 giờ, phòng NC3.",Thong_tin_khoa
631,"Tuyển Sĩ Quan dự bị dành cho nam sinh viên khoa Hóa, năm 2023",Thong_tin_khoa
632,Sổ tay giáo viên 2023,Thong_tin_khoa
633,Triết lý giáo dục – Chính sách chất lượng,Thong_tin_khoa
634,Tầm nhìn – Sứ mạng – Mục tiêu – Giá trị cốt lõi – Phương châm hoạt động,Thong_tin_khoa
635,"Buổi làm việc giữa lãnh đạo khoa và ban cán sự các lớp, năm học 2022-2023",Thong_tin_khoa
636,"Chương trình Hội thảo quốc tế Hóa học ứng dụng ngành Hóa, 14-15/07/2022.",Thong_tin_khoa
637,"HỘI THẢO QUỐC TẾ HÓA HỌC VÀ ỨNG DỤNG 2022, CAA-FCE-2022",Thong_tin_khoa
638,"Danh sách GV-FCE và nước ngoài giảng dạy có hỗ trợ tiếng Anh và hoàn toàn tiếng Anh, từ 2022.",Thong_tin_khoa
639,"Kế hoạch hội thảo cấp Khoa Công nghệ Hóa học, từ tháng 03-05/2022.",Thong_tin_khoa
640,Kế hoạch dự giờ học kỳ 2 năm học 2021-2022,Thong_tin_khoa
641,"Hội thảo cấp khoa, nghiệm thu đề tài NCKH cấp trường năm 2022.",Thong_tin_khoa
642,"Seminar về năng lượng sinh học và xúc tác của Đại học Thammasat Thái Lan, 21/02/2022, 12 giờ 30",Thong_tin_khoa
643,Kế hoạch tham gia giải Eureka cấp trường năm 2022,Thong_tin_khoa
644,Tổ chức Lễ kỷ niệm ngày Nhà giáo Việt Nam năm 2021 qua màn hình trực tuyến,Thong_tin_khoa
645,Sinh hoạt chuyên môn Cao học  Thạc sĩ Hoá Phân Tích,Thong_tin_khoa
646,Bảo vệ luận văn thạc sĩ chuyên ngành Kỹ thuật hoá học và Hoá phân tích,Thong_tin_khoa
647,"Hội thảo Bộ môn và NCKH của Bộ môn máy và thiết bị – Thứ 6 ngày 24/09/2021, 15 giờ 00",Thong_tin_khoa
648,"Buổi giới thiệu, định hướng chuyên ngành cho ĐH khóa 16",Thong_tin_khoa
649,Bộ môn Hóa dầu – Báo cáo kết quả NCKH và phương pháp dạy học học phần Tổng hợp Nhiên liệu mới.,Thong_tin_khoa
650,"Tống kết công tác NCKH tại Hội thảo khoa học trẻ, lần 3-2021- Khoa Công nghệ Hóa học",Thong_tin_khoa
651,Báo cáo hội thảo phương pháp giảng dạy Thí nghiệm chuyên ngành- Bộ môn Công nghệ HHVL,Thong_tin_khoa
652,Hội thảo Bộ môn Phân tích-Ứng dụng kỹ thuật phân tích trong lĩnh vực bảo vệ sức khỏe”.,Thong_tin_khoa
653,Bảo vệ luận văn thạc sĩ chuyên ngành Hoá phân tích và Kỹ thuật hoá học,Thong_tin_khoa
654,Nghiệm thu đề tài NCKH cấp CS của TS. Cao Xuân Thắng,Thong_tin_khoa
655,HỘI  THẢO GÓP Ý CHUYÊN MÔN CHO HỌC VIÊN CAO HỌC HÓA PHÂN TÍCH VÀ CNHH,Thong_tin_khoa
656,Bảo vệ luận văn thạc sĩ,Thong_tin_khoa
657,Bảo vệ đề cương NCS của học viên NCS. TS ngành Kỹ thuật Hóa học- Khoa Công nghệ Hóa học.,Thong_tin_khoa
658,Thông báo seminar chuyên môn cho chương trình Thạc sĩ Hoá Phân Tích,Thong_tin_khoa
659,Bảo vệ đề tài NCKH cấp trường của TS. Võ Thế Kỳ- Khoa Công nghệ Hóa học,Thong_tin_khoa
660,Bảo vệ đề cương NCS Tiến sĩ ngành Kỹ thuật Hóa học  của Khoa Công nghệ Hóa học,Thong_tin_khoa
661,"Thông báo v/v giải quyết học vụ và tiếp SV trong thời gian thực hiện chỉ thị 15, 16 của Chính Phủ",Thong_tin_khoa
662,Bảo vệ đề cương luận văn Thạc sĩ chuyên ngành KTHH và Hóa phân tích,Thong_tin_khoa
663,Hội nghị  Hóa học ứng dụng của Khoa Công nghệ Hóa học và báo cáo Khóa luận tốt nghiệp 2021,Thong_tin_khoa
664,Kế hoạch tổ chức toạ đàm kết nối doanh nghiệp- cựu sinh viên- sinh viên,Thong_tin_khoa
665,Bảo vệ đề cương NCS của 2 học viên NCS: Khoa CNHH- IUH và Khoa Hóa học- Đại học Khoa học Huế,Thong_tin_khoa
666,Hội thảo vật liệu cấu trúc nano hiện nay,Thong_tin_khoa
667,Tham quan nhà máy Đạm Phú Mỹ ngày 15/10/2020,Thong_tin_khoa
668,"Hội thảo kỹ năng ứng dụng 4.0 trong cuộc sống, ngày 11/10/2020",Thong_tin_khoa
669,DANH SÁCH THAM QUAN HỌC TẬP NHÀ MÁY ĐẠM PHÚ MỸ NGÀY 15/10/2020,Thong_tin_khoa
670,Bảo vệ luận văn Thạc sĩ 17/10/2020,Thong_tin_khoa
671,"Các con số ấn tượng tại hội thảo quốc tế 2020 của Khoa Công nghệ Hóa học, FCE-IUH.",Thong_tin_khoa
672,"Chương trình hội thảo quốc tế năm 2020 chính thức của Khoa Công nghệ Hóa học, Đại học Công nghiệp Thành phố Hồ Chí Minh",Thong_tin_khoa
673,"THÔNG BÁO SỐ 6: CHƯƠNG TRÌNH HỘI THẢO QUỐC TẾ CỦA KHOA CÔNG NGHỆ HÓA HỌC-IUH , NGÀY 24/07/2020",Thong_tin_khoa
674,Thông báo số 2- Hội thảo quốc tế lần  thứ 4- Khoa Công nghê Hóa học,Thong_tin_khoa
675,"Hội thảo quốc tế về Hóa học ứng dụng, năm 2020- FCE-IUH",Thong_tin_khoa
676,"Báo cáo khoa học và hợp tác quốc tế của Ognjen Miljanic – University of Houston, USA",Thong_tin_khoa
677,HỘI THẢO KHOA HỌC VÀ HỢP TÁC NGHIÊN CỨU GIỪ CÁC GIÁO SƯ ĐẠI HỌC YEUNGNAM VÀ KHOA CÔNG NGHỆ HÓA HỌC,Thong_tin_khoa
678,Báo cáo hội thảo trao đổi sinh viên Đại học kỹ thuật Malaysia và Khoa Công nghệ Hóa học,Thong_tin_khoa
679,Phỏng vấn sinh viên cho học bổng internship tại Đại học Thamasat Thái Lan trong học kỳ hè 2019,Thong_tin_khoa
680,Thông báo lần 2 hội thảo Hóa học và ứng dụng năm 2019.,Thong_tin_khoa
681,Hội thảo tuyển dụng công ty Torrecid Long Thành,Thong_tin_khoa
682,"Thông báo số 3 về  chương trình trao đổi sinh viên quốc tế, 2019 của FCE",Thong_tin_khoa
683,Đăng ký báo cáo Poster/oral ở hội nghị Hóa học ứng dụng ngành Hóa của FCE 2019,Thong_tin_khoa
684,Thông báo về trao đổi sinh viên từ CYCU,Thong_tin_khoa
685,"Kế hoạch: Ngày hội tuyển dụng, việc làm năm 2019",Thong_tin_khoa
686,"Danh sách sinh viên khoa Công nghệ Hóa học đăng ký đi trao đổi sinh viên quốc tế, 2019",Thong_tin_khoa
687,"Chương trình hội nghị Hóa học ứng dụng ngành Hóa , dự kiến",Thong_tin_khoa
688,Thông báo số 1 hội thảo Hóa học và ứng dụng năm 2019,Thong_tin_khoa
689,Trao đổi sinh viên quốc tế của FCE,Thong_tin_khoa
690,"Kết quả họp tại Hội hóa học Tp. HCM của Ban lãnh đạo Khoa Công nghệ Hóa học, 27/02/2019",Thong_tin_khoa
691,"Báo cáo hội thảo, phỏng vấn sinh viên K10 cho học bổng thạc sĩ, giảng dạy và hợp tác quốc tế  với FCE, IUH của GS Đại học Đài Loan",Thong_tin_khoa
692,Thông tin học bổng NCS tại Hàn Quốc,Thong_tin_khoa
693,Thông tin tuyển dung Công Ty TECTYL OIL & CHEMICALS VINA,Thong_tin_khoa
694,Hội thảo hợp tác giữa  FCE-IUH và New Mexico Tech – Mỹ,Thong_tin_khoa
695,"Thông báo về hình thức kỷ luật với 02 sinh viên khóa 11 thực hiện luận văn, đồ án ở phòng F.2.09",Thong_tin_khoa
696,T/B hội thảo polymer in dấu phân tử và phỏng vấn học bổng thạc sỹ Đài Loan,Thong_tin_khoa
697,Hội thảo “Một Số Hướng Phát Triển Mới Của Ngành Dầu Khí Hoa Kỳ”,Thong_tin_khoa
698,Thông báo tuyển sinh đào tạo trình độ Thạc sỹ năm học 2019,Thong_tin_khoa
699,"Thông tin học bổng cho sinh viên ĐH, Thạc sỹ và Tiến sỹ tại Thái Lan",Thong_tin_khoa
700,Khảo sát cựu sinh viên về học tập sau tốt nghiệp,Thong_tin_khoa
701,THÔNG BÁO  VỀ VIỆC SINH HOẠT SINH VIÊN GIỮA KHÓA VÀ CUỐI KHÓA,Thong_tin_khoa
702,Tham dự giao lưu và tìm hiểu Tập đoàn DOW chemical,Thong_tin_khoa
703,ĐỀ CƯƠNG ÔN TẬP CUỐI KỲ I- MÔN “CÁC QUÁ TRÌNH VÀ THIẾT BỊ CƠ HỌC”,Thong_tin_khoa
704,Thông báo về việc báo cáo thực tập lớp DHHO11 (Cập nhật DS),Thong_tin_khoa
705,THÔNG BÁO VỀ VIỆC ĐĂNG KÝ THỰC TẬP CHO LỚP ĐẠI HỌC KHÓA 11 ( cập nhật ),Thong_tin_khoa
706,Chứng chỉ AUN-QA,Thong_tin_khoa
707,Kế hoạch giải thưởng Eureka cấp trường 2018 và Thanh niên tiên tiến,Thong_tin_khoa
708,Ngày hội “Sinh viên sáng tạo và khởi nghiệp” 2018,Thong_tin_khoa
709,Thông báo phân chuyên ngành hệ Đại học chính quy khóa 13,Thong_tin_khoa
710,Thông báo: phân chuyên ngành hệ Đại học chính quy khóa 12,Thong_tin_khoa
711,HỌC BỔNG CỦA DOANH NGHIỆP VÀ CỰU SINH VIÊN CHO SINH VIÊN KHOA CÔNG NGHỆ HÓA HỌC – NĂM HỌC 2018 – 2019,Thong_tin_khoa
712,Chào đón tân Sinh viên 2018: Lịch học giáo dục định hướng đầu năm,Thong_tin_khoa
713,Chương trình Công nghệ Kỹ thuật Hóa học đạt chuẩn kiểm định giáo dục theo tiêu chuẩn các trường đại học Đông Nam Á (AUN),Thong_tin_khoa
714,Đánh giá chất lượng cấp chương trình lần thứ 116 của AUN – QA tại IUH,Thong_tin_khoa
715,Workshop: Làm thế nào để có hồ sơ xin việc (CV) ấn tượng chinh phục nhà tuyển dụng?,Thong_tin_khoa
716,Lễ khai giảng lớp cao học khóa 8A và Lễ tốt nghiệp Thạc sĩ đợt tháng 3&6/2018.,Thong_tin_khoa
717,Chương trình “Hội thảo ngành Hóa & ứng dụng ngày 2/6/2018” và mã poster của sinh viên,Thong_tin_khoa
718,Thông báo số 3 về tổ chức hội thảo,Thong_tin_khoa
719,Thông báo nộp Báo cáo và Lịch hội đồng thực tập NCHO9,Thong_tin_khoa
720,"Tham dự Hội thảo Nhận biết, phân tích, đo lường màu sắc trong ngành Hóa-Thực phẩm",Thong_tin_khoa
721,Thông báo về buổi giao lưu trao đổi kinh nghiệm nghề nghiệp Chuyên ngành Kỹ thuật Hóa phân tích,Thong_tin_khoa
722,Hội thảo “Hóa học và ứng dụng ngành hóa”; quy định làm poster NCKH,Thong_tin_khoa
723,TB: Tổ chức buổi hướng dẫn viết CV và kỹ năng phỏng vấn việc làm,Thong_tin_khoa
724,Hội thảo nghiên cứu khoa học và ứng dụng ngành Hóa 2018,Thong_tin_khoa
725,"Ngày hội tuyển dụng, việc làm 2018 IUH",Thong_tin_khoa
726,Bộ môn Kỹ thuật Phân tích thông báo lịch đi Kiến tập dành cho lớp DHPT11A,Thong_tin_khoa
727,Tập huấn và Kế hoạch tổ chức giải Giải thưởng Sinh viên NCKH Eureka cấp Trường năm 2018,Thong_tin_khoa
728,Thông báo hỗ trợ đối tượng có hoàn cảnh đặc biệt,Thong_tin_khoa
729,Kế hoạch Seminar định hướng chuyên ngành Công nghệ Hóa học_Vật liệu DHHO12 & DHHO11,Thong_tin_khoa
730,Hình ảnh tư vấn tuyển sinh 2018 ngày 06/4/2018 [livestream],Thong_tin_khoa
731,Thực hiện Phòng cháy chữa cháy và an toàn PTN,Thong_tin_khoa
732,Hội thảo giữa kỳ đố án tốt nghiệp theo phương pháp PBL,Thong_tin_khoa
733,Bộ môn Công nghệ Hóa dầu thông báo về việc báo cáo giữa kỳ đồ án tốt nghiệp K10,Thong_tin_khoa
734,Hội đồng BC giữa kỳ đồ án tốt nghiệp chuyên ngành Công nghệ hóa học,Thong_tin_khoa
735,Thông báo về hội đồng bảo vệ thực tập Khóa 10 – Bộ môn Công nghệ Hóa dầu,Thong_tin_khoa
736,QUYẾT ĐỊNH PHÂN CÔNG HỘI ĐỒNG BẢO VỆ THỰC TẬP TỐT NGHIỆP 2017- 2018_LỚP DHHO10 ( cập nhật ),Thong_tin_khoa
737,"Kế hoạch và mẫu báo cáo giữa kỳ Khóa luận tốt nghiệp, ĐH khóa 10 và CDHO17AKS",Thong_tin_khoa
738,Công bố Quyết định bổ nhiệm chức vụ Phó Trưởng khoa Công nghệ Hóa học,Thong_tin_khoa
739,Giới thiệu học bổng và trao đổi sinh viên Đại học Sungkyunkwan Hàn Quốc,Thong_tin_khoa
740,Sinh viên kiến tập – tham quan nhà máy vào ngày 28/11/2017,Thong_tin_khoa
741,Danh sách SV tham gia phỏng vấn AUN-QA ngày 20/1/2018,Thong_tin_khoa
742,Kế hoạch cuộc thi: “The Next Idea – Season 1: Coffee Bartender”,Thong_tin_khoa
743,Thông báo: Buổi họp mặt cựu sinh viên và sinh viên các khóa đang học tập năm 2017,Thong_tin_khoa
744,Danh sách đề tài NCKH 2017 được duyệt sau vòng sơ tuyển cấp khoa,Thong_tin_khoa
745,Hình ảnh Lễ tốt nghiệp ngày 11/11/2017,Thong_tin_khoa
746,Kế hoạch phát bằng tốt nghiệp năm 2017,Thong_tin_khoa
747,Hội thảo Sinh viên – Phổ biến Định hướng và Nội dung Đề tài Nghiên cứu,Thong_tin_khoa
748,Thông báo ngày hội việc làm và khai giảng năm học 2017 – 2018,Thong_tin_khoa
749,Kế hoạch Chương trình Văn nghệ Khoa Công nghệ Hóa học – Năm 2017,Thong_tin_khoa
750,Chương trình Hội trại Chào đón Tân Sinh viên Khoa Công nghệ Hóa học – Năm 2017,Thong_tin_khoa
751,Kế hoạch khảo sát các bên liên quan năm học 2017-2018,Thong_tin_khoa
752,Thông báo Cuộc thi Thiết kế Logo – Khoa Công nghệ Hóa học,Thong_tin_khoa
753,Sinh viên Khoa Công nghệ kết thúc chuyển thăm gia hội trại hè khoa học tại Thái Lan,Thong_tin_khoa
754,Bộ môn Hóa dầu thông báo: thời gian kiểm tra cuối khóa với các bạn sinh viên DHHD9,Thong_tin_khoa
755,Chương trình Thực tập Nike Manufacturing Talent Development Program 2017,Thong_tin_khoa
756,Hình ảnh Hội Trại GrowUp 2017,Thong_tin_khoa
757,Thông báo về việc sơ tuyển vòng 2 cho trại hè khoa học tại Đại học Thammasat Thái Lan,Thong_tin_khoa
758,"Hội thảo học bổng Thạc sĩ, Tiến sĩ tại trường Đại học Tomas Bata, Cộng hòa Séc",Thong_tin_khoa
759,Thông báo tập huấn giải thưởng Eureka,Thong_tin_khoa
760,Hội thảo Nói Tiếng Anh như người bản ngữ qua Phim và Âm nhạc ngày 1.4.2017,Thong_tin_khoa
761,Thông báo về đề tài sinh viên NCKH năm 2017,Thong_tin_khoa
762,Sinh viên Đại học Công nghiệp TP.Hồ Chí Minh báo cáo giữa kỳ Đồ án lớp KOSEN – Dự án JICA,Thong_tin_khoa
763,10 lý do để trở thành kỹ sư hóa học,Thong_tin_khoa
764,Kế hoạch hội thao toàn trường,Thong_tin_khoa
765,THÔNG BÁO:Về việc triển khai khảo sát phục vụ công tác đào tạo và đảm bảo chất lượng ngành Luật Kinh tế,Thong_tin_khoa
766,"THÔNG BÁO: TIẾN ĐỘ THỰC HIỆN HỌC PHẦN THỰC TẬP DOANH NGHIỆP VÀ KHÓA LUẬN TỐT NGHIỆP – HỌC KỲ 2, NĂM HỌC 2025–2026",Thong_tin_khoa
767,Những gương mặt tiêu biểu của Khoa Luật và Khoa học Chính trị IUH năm 2025,Thong_tin_khoa
768,THÔNG BÁO: Về việc nhận bằng tốt nghiệp đợt tháng 10/2025,Thong_tin_khoa
769,Khoa Luật và Khoa học Chính trị tổ chức gặp mặt đầu năm học 2025–2026 và Kỷ niệm 95 năm Ngày Phụ nữ Việt Nam 20/10 (20/10/1930 – 20/10/2025),Thong_tin_khoa
770,"HỘI THẢO QUỐC GIA: “Pháp luật và chính sách bảo vệ quyền và lợi ích cá nhân, công dân: 50 năm xây dựng và phát triển”",Thong_tin_khoa
771,Tổ chức họp Hội đồng Thẩm định điều kiện thực tế mở ngành Thạc sĩ Luật kinh tế,Thong_tin_khoa
772,Chào đón Tân sinh viên Khóa 21 – Khoa Luật và Khoa học Chính trị,Thong_tin_khoa
773,THÔNG BÁO:Lịch thẩm định đề tài KHCN cấp Trường năm 2025,Thong_tin_khoa
774,Thông báo: Danh sách giao đề tài Khóa luận tốt nghiệp HK1 năm học 2025–2026 (Ngành Luật Kinh tế & Luật Quốc tế),Thong_tin_khoa
775,Điểm trúng tuyển bậc Đại học hệ Chính quy năm 2025 tại Trụ sở chính,Thong_tin_khoa
776,Thông báo: về việc sử dụng phụ lục văn bằng điện tử,Thong_tin_khoa
777,THÔNG BÁO: Về việc nhận bằng tốt nghiệp đợt tháng 7/2025,Thong_tin_khoa
778,THÔNG BÁO: Về tiến độ thực hiện học phần Thực tập doanh nghiệp và Khóa luận tốt nghiệp đợt học kỳ 1 năm học 2025–2026 (Khóa 18),Thong_tin_khoa
779,"Hội thảo Quốc gia 2025 về công nghệ số, kinh tế số tại Đại học Công nghiệp TP. HCM",Thong_tin_khoa
