STT,Text,Labels
1047,"1. Văn bản này quy định về dạy và học trực tuyến đối với các môn học/học phần (sau đây gọi chung là học phần) thuộc các chương trình đào tạo tại Trường Đại học Công nghiệp Thành phố Hồ Chí Minh (sau đây gọi là Trường/Nhà trường), bao gồm: những quy định chung; tổ chức và quản lý đào tạo; quyền hạn và trách nhiệm của các đơn vị và cá nhân có liên quan; tổ chức thực hiện và xử lý vi phạm. ",Quy_Che_Quy_Dinh
1048,"2. Quy định này áp dụng đối với các Phòng, Trung tâm chức năng, đơn vị đào tạo, giảng viên, học viên, sinh viên (sau đây gọi chung là người học) tham gia vào quá trình dạy và học trực tuyến tại Trường. ",Quy_Che_Quy_Dinh
1049,Điều 2. Một số định nghĩa về việc dạy - học đối với đào tạo trực tuyến ,Quy_Che_Quy_Dinh
1050,"1. Dạy và học trực tuyến là hình thức dạy – học có sử dụng kết nối mạng internet để thực hiện việc giảng dạy và học tập. Qua đó người dạy và người học có thể tương tác với nhau thông qua hệ thống quản lý học tập LMS (Learning Management System) và các công cụ phục vụ cho giao tiếp trực tuyến; người học có thể tự học mọi lúc, mọi nơi thông qua các học liệu điện tử đa phương tiện (lời giảng, lời thuyết minh, âm thanh, hình ảnh, video, đồ họa). ",Quy_Che_Quy_Dinh
1051,"2. Học liệu điện tử là tập hợp các phương tiện điện tử phục vụ dạy và học, bao gồm: giáo trình, tài liệu tham khảo, bài kiểm tra đánh giá, bản trình chiếu, bảng dữ liệu, các tệp âm thanh, hình ảnh, video, bài giảng điện tử, phần mềm dạy học, thí nghiệm ảo. ",Quy_Che_Quy_Dinh
1052,Điều 3. Mục đích của dạy – học trực tuyến ,Quy_Che_Quy_Dinh
1053,"1. Dạy và học trực tuyến nhằm tăng cường ứng dụng công nghệ thông tin, truyền thông trong dạy – học; giảm mật độ tập trung người học tại Trường; phát triển năng lực tự học, tự nghiên cứu và đáp ứng nhu cầu học tập mọi lúc, mọi nơi của người học. ",Quy_Che_Quy_Dinh
1054,"2. Dạy và học trực tuyến được triển khai như một phương thức đào tạo chính, phù hợp với tình hình thực tế của Trường khi thiên tai, dịch bệnh xảy ra nhằm giúp người học tiếp thu kiến thức, kỹ năng mà không phải đến giảng đường và vẫn đảm bảo kế hoạch giảng dạy theo tiến độ đào tạo đã được Nhà trường xây dựng, ban hành. ",Quy_Che_Quy_Dinh
1055,Điều 6. Đánh giá kết quả học tập về việc dạy - học đối với đào tạo trực tuyến ,Quy_Che_Quy_Dinh
1056,"1. Việc đánh giá kết quả học tập của người học được thực hiện nghiêm túc, đầy đủ từ chuyên cần đến kết quả học tập; đánh giá chuẩn đầu ra của học phần theo đúng quy định hiện hành của Nhà trường. ",Quy_Che_Quy_Dinh
1057,"2. Người học được công nhận kết quả học tập của học phần được đào tạo trực tuyến khi có đầy đủ các cột điểm thường kỳ, giữa kỳ, cuối kỳ theo quy định của học phần. ",Quy_Che_Quy_Dinh
1058,"3. Việc tổ chức kiểm tra giữa kỳ, cuối kỳ của học phần được thực hiện khi người học thực hiện đầy đủ khối lượng học tập theo đề cương chi tiết học phần. Việc tổ chức kiểm tra giữa kỳ, cuối kỳ có thể thực hiện theo nhiều hình thức. Riêng đối với hình thức kiểm tra trực tuyến, Nhà trường cho phép tổ chức khi đơn vị đào tạo và các Phòng, Trung tâm chức năng có liên quan giám sát được hệ thống thi và kiểm tra trực tuyến đảm bảo trung thực, công bằng, khách quan theo yêu cầu chuẩn đầu ra của từng học phần trong chương trình đào tạo. ",Quy_Che_Quy_Dinh
1059,"4. Nhà trường sẽ có quy định riêng về cách thức kiểm tra, đánh giá đối với các học phần được dạy – học trực tuyến. ",Quy_Che_Quy_Dinh
1060,"5. Quá trình đánh giá kết quả học tập trực tuyến phải được lưu trữ để phục vụ cho công tác thanh tra, kiểm tra. ",Quy_Che_Quy_Dinh
1061,Điều 7. Quy định khi tham gia lớp học trực tuyến ,Quy_Che_Quy_Dinh
1062,1. Người học phải tham gia đầy đủ các buổi học theo thời khoá biểu (không được tự ý nghỉ quá 20% số tiết theo Quy chế đào tạo hiện hành). ,Quy_Che_Quy_Dinh
1063,"2. Người học phải chuẩn bị đầy đủ tài liệu, dụng cụ học tập theo yêu cầu của từng môn học, vào học trước 5 phút để chuẩn bị máy tính cá nhân/điện thoại di động và đăng nhập tài khoản lớp học. ",Quy_Che_Quy_Dinh
1064,"3. Tuyệt đối không cung cấp ID, pass và link lớp học cho người không liên quan và để người không liên quan tham gia tiết học. ",Quy_Che_Quy_Dinh
1065,"4. Người học phải bật/tắt mic, camera khi tham gia học tùy theo yêu cầu của giảng viên; trang phục phải gọn gàng, chỉnh tề, tư thế ngồi học ngay ngắn trước màn hình lớp học; không làm việc riêng trong giờ học; khi trao đổi với giảng viên, người học phải bật camera và ngồi trước màn hình để giảng viên nhận thấy sự hiện diện của người học và tương tác. ",Quy_Che_Quy_Dinh
1066,"5. Người học phải có thái độ học tập phải nghiêm túc, tích cực tham gia các hoạt động học tập; chỉ phát biểu ý kiến khi có sự đồng ý của giảng viên; nội dung ý kiến phải liên quan đến nội dung bài học; tránh gây mất thời gian tiết học, ảnh hưởng đến giảng viên và các sinh viên khác. ",Quy_Che_Quy_Dinh
1067,"6. Giảng viên, người học không tự ý viết, nhắn những nội dung không liên quan đến bài học trên cửa sổ các công cụ tương tác trực tuyến, làm gián đoạn, gây ảnh hưởng đến chất lượng dạy và học. ",Quy_Che_Quy_Dinh
1068,"7. Cấm lưu hành, đăng tải, sử dụng, tuyên truyền những nội dung bị cắt ghép trong lớp học trực tuyến nhằm xúc phạm danh dự, nhân phẩm của giảng viên, người học và Nhà trường. ",Quy_Che_Quy_Dinh
1069,Điều 15. Quyền hạn và trách nhiệm của người học trực tuyến ,Quy_Che_Quy_Dinh
1070,1. Chấp hành nghiêm túc các quy định của Trường về dạy – học trực tuyến. ,Quy_Che_Quy_Dinh
1071,2. Được cung cấp đầy đủ tài liệu học tập của học phần; được cấp tài khoản để truy cập vào lớp học trực tuyến; được giải đáp mọi thắc mắc trong quá trình tham gia học trực tuyến và những vấn đề liên quan đến đào tạo trực tuyến. ,Quy_Che_Quy_Dinh
1072,"3. Được bổ sung các thông tin cá nhân trên các công cụ dạy học trực tuyến như: hình đại diện, chữ ký thuộc quyền sở hữu của mình. Hình đại diện phải nghiêm túc, phù hợp với thuần phong mỹ tục của dân tộc. ",Quy_Che_Quy_Dinh
1073,"4. Phải tự bảo vệ tài khoản, tự chịu trách nhiệm về các thông tin do chính sinh viên đưa lên trên lớp học trực tuyến, trên hệ thống Internet; chịu trách nhiệm về việc để người khác sử dụng tài khoản của mình sai mục đích, không đúng với quy định của pháp luật hiện hành. ",Quy_Che_Quy_Dinh
1074,5. Phải tuân thủ các quy định của Nhà trường trong việc dạy – học trực tuyến; phải hoàn thành các nhiệm vụ giảng viên phân công trên lớp học trực tuyến theo đúng thời gian quy định. ,Quy_Che_Quy_Dinh
1075,6. Chủ động theo dõi các vấn đề liên quan đến học phần tham gia học tập trực tuyến. ,Quy_Che_Quy_Dinh
1076,"7. Được ghi lại bài giảng buổi học trực tuyến để làm tài liệu học tập, tuy nhiên nội dung ghi phải đầy đủ thời lượng tiết học, tuyệt đối không được cắt ghép hình ảnh làm sai lệch nội dung dưới mọi hình thức nhằm gây mất uy tín giảng viên, làm xấu hình ảnh nhà Trường, phải ghi rõ nguồn khi chia sẻ nội dung tiết học. ",Quy_Che_Quy_Dinh
1077,"8. Được đánh giá chất lượng tiết học như âm thanh, hình ảnh, đường truyền, thái độ của giảng viên, … sau khi kết thúc tiết học; trung thực và khách quan trong các đánh giá. ",Quy_Che_Quy_Dinh
1078,9. Thái độ học tập nghiêm túc; trung thực trong dự thi và làm bài kiểm tra. ,Quy_Che_Quy_Dinh
1079,10. Không vi phạm Nội quy học đường và Quy chế công tác sinh viên hiện hành của Trường. ,Quy_Che_Quy_Dinh
1080,Quyết định số 198/QĐ-ĐHCN ngày 14 tháng 3 năm 2025 của Hiệu trưởng Trường Đại học Công nghiệp TP. Hồ Chí Minh quy định về việc ban hành Tiến độ đào tạo năm học 2025 - 2026. ,Quy_Che_Quy_Dinh
1081,Điều 1 Quyết định: Ban hành kèm theo Quyết định này Tiến độ đào tạo năm học 2025 - 2026 của Trường Đại học Công nghiệp Thành phố Hồ Chí Minh. ,Quy_Che_Quy_Dinh
1082,Điều 2 Quyết định: Quyết định ban hành Tiến độ đào tạo năm học 2025 - 2026 có hiệu lực kể từ ngày ký. ,Quy_Che_Quy_Dinh
1083,"Điều 3 Quyết định: Trưởng phòng Đào tạo, Trưởng phòng Tổ chức - Hành chính, Trưởng các đơn vị thuộc Trường và các cá nhân có liên quan chịu trách nhiệm thi hành Quyết định này. ",Quy_Che_Quy_Dinh
1084,"Theo tiến độ đào tạo năm học 2025 - 2026, dự kiến sinh viên khóa mới K21 sẽ làm thủ tục nhập học vào tuần 18/08/2025. ",Quy_Che_Quy_Dinh
1085,"Nhà trường tổ chức xét tốt nghiệp hệ Cao học (CH) vào các tuần: 25/08/2025, 17/11/2025, giai đoạn tháng 3 đến tháng 4 năm 2026 và tuần 08/06/2026. ",Quy_Che_Quy_Dinh
1086,"Nhà trường dự kiến tổ chức xét tốt nghiệp trình độ Đại học (ĐH) vào các tuần: 29/09/2025, 06/10/2025, giai đoạn tháng 3 đến tháng 4 năm 2026 và tuần 27/07/2026. ",Quy_Che_Quy_Dinh
1087,Lễ tổng bế giảng dành cho sinh viên tốt nghiệp năm học 2024 - 2025 sẽ được tổ chức vào tuần 10/11/2025. ,Quy_Che_Quy_Dinh
1088,Tuần dự trữ và bắt đầu ôn thi học kỳ 1 năm học 2025 - 2026 diễn ra từ tuần 24/11/2025. ,Quy_Che_Quy_Dinh
1089,Sinh viên khóa K21 bắt đầu ôn thi học kỳ 1 vào tuần 01/12/2025. ,Quy_Che_Quy_Dinh
1090,Thời gian tổ chức thi học kỳ 1 năm học 2025 - 2026 (áp dụng cho cả khóa K21) diễn ra trong các tuần 08/12/2025 và 15/12/2025. ,Quy_Che_Quy_Dinh
1091,Thời gian nghỉ giữa 2 học kỳ của năm học 2025 - 2026 là vào tuần 22/12/2025. ,Quy_Che_Quy_Dinh
1092,"Học kỳ 2 năm học 2025 - 2026 chính thức bắt đầu vào tuần 29/12/2025, đây cũng là thời điểm nhập học đợt 2. ",Quy_Che_Quy_Dinh
1093,Thời gian nghỉ Tết Âm lịch của năm học 2025 - 2026 rơi vào tuần 09/02/2026 đến 23/02/2026.,Quy_Che_Quy_Dinh
1094,Tuần dự trữ và bắt đầu ôn thi học kỳ 2 diễn ra từ tuần 11/05/2026. ,Quy_Che_Quy_Dinh
1095,Thời gian tổ chức thi học kỳ 2 năm học 2025 - 2026 diễn ra trong các tuần 18/05/2026 và 25/05/2026. ,Quy_Che_Quy_Dinh
1096,Thời gian nghỉ hè năm học 2025 - 2026 kéo dài từ tuần 22/06/2026 đến hết tuần 20/07/2026. ,Quy_Che_Quy_Dinh
1097,Năm học mới 2026 - 2027 dự kiến sẽ bắt đầu vào tuần 27/07/2026. ,Quy_Che_Quy_Dinh
1098,Điều 1. Phạm vi điều chỉnh và đối tượng áp dụng của quy chế hoạt động sinh viên ,Quy_Che_Quy_Dinh
1099,"1. Quy chế này quy định nhiệm vụ và quyền của sinh viên (sinh viên), nội dung công tác sinh viên, khen thưởng và kỷ luật sinh viên, hệ thống tổ chức và quản lý thực hiện các nội dung về công tác sinh viên. ",Quy_Che_Quy_Dinh
1100,2. Quy chế này áp dụng đối với sinh viên hệ Đại học chính quy đang học tại Trường Đại học Công nghiệp Thành phố Hồ Chí Minh (sau đây gọi là Nhà trường). ,Quy_Che_Quy_Dinh
1101,Điều 2: Mục đích của công tác sinh viên ,Quy_Che_Quy_Dinh
1102,"Công tác sinh viên là một trong những công tác trọng tâm của Nhà trường nhằm thực hiện mục tiêu giáo dục là đào tạo con người Việt Nam phát triển toàn diện, có đạo đức, tri thức, sức khỏe, thẩm mỹ và nghề nghiệp; trung thành với lý tưởng độc lập dân tộc và chủ nghĩa xã hội; hình thành và bồi dưỡng nhân cách, phẩm chất, năng lực công dân, đáp ứng yêu cầu của sự nghiệp xây dựng và bảo vệ Tổ quốc. ",Quy_Che_Quy_Dinh
1103,Điều 3. Yêu cầu của công tác sinh viên ,Quy_Che_Quy_Dinh
1104,"1. Sinh viên là nhân vật trung tâm trong Nhà trường, được Nhà trường tạo điều kiện thực hiện đầy đủ nhiệm vụ và quyền trong quá trình học tập, rèn luyện tại Trường. ",Quy_Che_Quy_Dinh
1105,"2. Công tác sinh viên phải thực hiện đúng đường lối, chính sách của Đảng, pháp luật của Nhà nước và các quy chế, quy định của Bộ Giáo dục và Đào tạo. ",Quy_Che_Quy_Dinh
1106,"3. Công tác sinh viên phải bảo đảm dân chủ, khách quan, công bằng, công khai, minh bạch trong các vấn đề có liên quan đến sinh viên. ",Quy_Che_Quy_Dinh
1107,Điều 4. Nhiệm vụ của sinh viên ,Quy_Che_Quy_Dinh
1108,"1. Chấp hành chủ trương, đường lối của Đảng, chính sách, pháp luật của Nhà nước và các quy định của Nhà trường. ",Quy_Che_Quy_Dinh
1109,"2. Học tập, rèn luyện theo chương trình, kế hoạch giáo dục, đào tạo của Nhà trường; chủ động, tích cực tự học, nghiên cứu, sáng tạo và rèn luyện đạo đức, lối sống. ",Quy_Che_Quy_Dinh
1110,"3. Tôn trọng nhà giáo, cán bộ quản lý, viên chức và nhân viên của Nhà trường; đoàn kết, giúp đỡ lẫn nhau trong quá trình học tập và rèn luyện; thực hiện tốt nếp sống văn hóa trong trường học. ",Quy_Che_Quy_Dinh
1111,"4. Giữ gìn và bảo vệ tài sản; hành động góp phần bảo vệ, xây dựng và phát huy truyền thống Nhà trường. ",Quy_Che_Quy_Dinh
1112,5. Thực hiện đầy đủ quy định về việc khám sức khỏe đầu khóa và khám sức khỏe định kỳ trong thời gian học tập theo quy định của Nhà trường. ,Quy_Che_Quy_Dinh
1113,"6. Đóng học phí, bảo hiểm y tế đầy đủ, đúng thời hạn. ",Quy_Che_Quy_Dinh
1114,"7. Tham gia lao động công ích, hoạt động tình nguyện, hoạt động xã hội vì cộng đồng phù hợp với năng lực và sức khỏe theo yêu cầu của Nhà trường. ",Quy_Che_Quy_Dinh
1115,"8. Chấp hành nghĩa vụ làm việc có thời hạn theo sự điều động của Nhà nước khi được hưởng học bổng, chi phí đào tạo do Nhà nước cấp hoặc do nước ngoài tài trợ theo Hiệp định ký kết với Nhà nước, nếu không chấp hành phải bồi hoàn học bổng, chi phí đào tạo theo quy định của Chính phủ. ",Quy_Che_Quy_Dinh
1116,"9. Tham gia phòng, chống tiêu cực, gian lận trong học tập, thi cử và các hoạt động khác của sinh viên; kịp thời báo cáo với khoa, phòng chức năng, Hiệu trưởng hoặc các cơ quan có thẩm quyền khi phát hiện những hành vi tiêu cực, gian lận trong học tập, thi cử hoặc những hành vi vi phạm pháp luật và vi phạm quy định Nhà trường khác của cán bộ quản lý, nhà giảng viên, nhân viên và sinh viên thuộc Trường. ",Quy_Che_Quy_Dinh
1117,"10. Tham gia công tác bảo đảm an ninh, trật tự, an toàn giao thông, phòng chống tội phạm, tệ nạn xã hội trong trường học, gia đình và cộng đồng. ",Quy_Che_Quy_Dinh
1118,11. Thực hiện các nhiệm vụ khác theo quy định của pháp luật và các qui định của Nhà trường. ,Quy_Che_Quy_Dinh
1119,Điều 5. Quyền của sinh viên ,Quy_Che_Quy_Dinh
1120,"1. Được nhận vào học đúng ngành, nghề đã đăng ký dự tuyển nếu đủ các điều kiện trúng tuyển theo quy định của Bộ Giáo dục và Đào tạo và của Nhà trường. ",Quy_Che_Quy_Dinh
1121,"2. Được tôn trọng và đối xử bình đẳng; được cung cấp đầy đủ thông tin về việc học tập, rèn luyện theo quy định của Nhà trường; được phổ biến các quy định về đào tạo, rèn luyện và các chế độ, chính sách của Nhà nước có liên quan đến sinh viên. ",Quy_Che_Quy_Dinh
1122,"3. Được tạo điều kiện trong học tập, rèn luyện, nghiên cứu khoa học, bao gồm: ",Quy_Che_Quy_Dinh
1123,"a. Sử dụng hệ thống thư viện, các trang thiết bị và phương tiện phục vụ các hoạt động học tập, nghiên cứu khoa học, văn hóa, văn nghệ, thể dục, thể thao; ",Quy_Che_Quy_Dinh
1124,"b. Tham gia nghiên cứu khoa học, thi sinh viên giỏi, thi Olympic các môn học, thi sáng tạo khoa học, kỹ thuật; ",Quy_Che_Quy_Dinh
1125,"c. Chăm sóc, bảo vệ sức khỏe theo quy định hiện hành của Nhà nước; ",Quy_Che_Quy_Dinh
1126,"d. Đăng ký dự tuyển đi học, tham gia các hoạt động giao lưu, trao đổi sinh viên ở nước ngoài; học chuyển tiếp ở các trình độ đào tạo cao hơn theo quy định hiện hành; ",Quy_Che_Quy_Dinh
1127,"e. Tham gia hoạt động trong tổ chức Đảng Cộng sản Việt Nam, Đoàn Thanh niên Cộng sản Hồ Chí Minh, Hội sinh viên Việt Nam; tham gia các tổ chức tự quản của sinh viên, các hoạt động xã hội theo quy định của pháp luật; các hoạt động văn hóa, văn nghệ, thể thao lành mạnh, phù hợp với mục tiêu đào tạo của Nhà trường; ",Quy_Che_Quy_Dinh
1128,"f. Sử dụng các dịch vụ công tác xã hội hiện có của Nhà trường (bao gồm các dịch vụ về tư vấn việc làm, tư vấn sức khỏe, tâm lý, hỗ trợ sinh viên có hoàn cảnh đặc biệt, ... ); ",Quy_Che_Quy_Dinh
1129,"g. Nghỉ học tạm thời, tạm ngừng học, học theo tiến độ chậm, tiến độ nhanh, học cùng lúc hai chương trình, chuyển trường theo quy định của Quy chế về đào tạo của Bộ Giáo dục và Đào tạo; được nghỉ hè, nghỉ tết, nghỉ lễ theo quy định. ",Quy_Che_Quy_Dinh
1130,"4. Được hưởng các chế độ, chính sách, được xét nhận học bổng khuyến khích học tập, học bổng do các tổ chức, cá nhân trong và ngoài nước tài trợ theo quy định của Nhà nước và của Nhà trường; được miễn giảm phí khi sử dụng các dịch vụ công cộng về giao thông, giải trí, tham quan bảo tàng, di tích lịch sử, công trình văn hóa theo quy định của Nhà nước. ",Quy_Che_Quy_Dinh
1131,"5. Được góp ý kiến, tham gia quản lý và giám sát hoạt động giáo dục và các điều kiện đảm bảo chất lượng giáo dục; trực tiếp hoặc thông qua đại diện hợp pháp của mình kiến nghị các giải pháp góp phần xây dựng và phát triển Nhà trường; đề đạt nguyện vọng và khiếu nại lên Hiệu trưởng giải quyết các vấn đề có liên quan đến quyền, lợi ích chính đáng của sinh viên. ",Quy_Che_Quy_Dinh
1132,6. Được xét tiếp nhận vào ở Ký túc xá và ưu tiên theo quy định. ,Quy_Che_Quy_Dinh
1133,"7. Sinh viên đủ điều kiện công nhận tốt nghiệp được cấp bằng tốt nghiệp, chứng chỉ, bảng điểm học tập, kết quả rèn luyện, các giấy tờ liên quan và giải quyết các thủ tục hành chính khác. ",Quy_Che_Quy_Dinh
1134,Điều 6. Các hành vi sinh viên không được làm ,Quy_Che_Quy_Dinh
1135,"1. Xúc phạm nhân phẩm, danh dự, xâm phạm thân thể giảng viên, cán bộ quản lý giáo dục, nhân viên, người học của Nhà trường và người khác. ",Quy_Che_Quy_Dinh
1136,"2. Gian lận trong học tập, kiểm tra, thi cử, tuyển sinh. ",Quy_Che_Quy_Dinh
1137,"3. Hút thuốc, uống rượu, bia trong khuôn viên trường. ",Quy_Che_Quy_Dinh
1138,4. Tham gia các tệ nạn xã hội; có hành vi gây rối an ninh trật tự trong Nhà trường hoặc nơi công cộng. ,Quy_Che_Quy_Dinh
1139,"5. Thực hiện những hành vi sinh viên không được làm tại Điều 6, Nội quy học đường của Nhà trường. ",Quy_Che_Quy_Dinh
1140,6. Tổ chức hoặc tham gia các hoạt động vi phạm pháp luật khác. ,Quy_Che_Quy_Dinh
1141,Điều 7. Nội dung và hình thức khen thưởng sinh viên.,Quy_Che_Quy_Dinh
1142,"1. Khen thưởng thường xuyên, kịp thời đối với cá nhân và tập thể lớp sinh viên đạt thành tích xứng đáng để biểu dương, khen thưởng.",Quy_Che_Quy_Dinh
1143,"Cụ thể: a. Đoạt giải trong các cuộc thi Olympic các môn học, thi nghiên cứu khoa học, các cuộc thi sáng tạo kỹ thuật, học thuật, văn hóa, văn nghệ, thể thao.",Quy_Che_Quy_Dinh
1144,"Cụ thể: b. Đóng góp có hiệu quả trong công tác Đảng, Đoàn Thanh niên Cộng sản Hồ Chí Minh, Hội sinh viên, trong hoạt động thanh niên xung kích, sinh viên tình nguyện, giữ gìn an ninh trật tự, các hoạt động trong lớp, khoa, trong ký túc xá, hoạt động xã hội, văn hóa, văn nghệ, thể thao.",Quy_Che_Quy_Dinh
1145,"Cụ thể: c. Có thành tích trong việc thực hiện phong trào toàn dân bảo vệ an ninh tổ quốc, bảo đảm an ninh, trật tự trường học, phòng chống tội phạm, tệ nạn xã hội, dũng cảm cứu người bị nạn, chống tiêu cực, tham nhũng.",Quy_Che_Quy_Dinh
1146,"Cụ thể: d. Các thành tích đặc biệt khác. Nội dung, hình thức, mức khen thưởng thường xuyên do Hiệu trưởng quy định.",Quy_Che_Quy_Dinh
1147,"2. Thi đua, khen thưởng toàn diện, định kỳ đối với cá nhân và tập thể lớp sinh viên được tiến hành vào cuối năm học, khóa học.",Quy_Che_Quy_Dinh
1148,"Đối với cá nhân: Danh hiệu cá nhân gồm 3 loại: Khá, Giỏi, Xuất sắc.",Quy_Che_Quy_Dinh
1149,Tiêu chuẩn xếp loại: Đạt danh hiệu sinh viên Khá khi xếp loại học tập và rèn luyện từ khá trở lên.,Quy_Che_Quy_Dinh
1150,Tiêu chuẩn xếp loại: Đạt danh hiệu sinh viên Giỏi khi xếp loại học tập từ giỏi trở lên và xếp loại rèn luyện từ tốt trở lên.,Quy_Che_Quy_Dinh
1151,"Tiêu chuẩn xếp loại: Đạt danh hiệu sinh viên Xuất sắc khi kết quả học tập đạt từ 3,6 (thang điểm 4) hoặc từ 9,0 (thang điểm 10) trở lên và xếp loại rèn luyện xuất sắc.",Quy_Che_Quy_Dinh
1152,Danh hiệu cá nhân được lưu vào hồ sơ quản lý sinh viên.,Quy_Che_Quy_Dinh
1153,Không xét khen thưởng đối với sinh viên bị kỷ luật hoặc có điểm kết thúc học phần trong năm học đó dưới mức trung bình.,Quy_Che_Quy_Dinh
1154,"Đối với tập thể lớp sinh viên: Đạt danh hiệu lớp Tiên tiến nếu có từ 25% sinh viên đạt danh hiệu Khá trở lên; Có cá nhân đạt danh hiệu sinh viên Giỏi trở lên; Không có sinh viên xếp loại học tập kém hoặc rèn luyện kém, bị kỷ luật từ mức cảnh cáo trở lên; Tập thể đoàn kết, giúp đỡ lẫn nhau trong học tập, rèn luyện, tổ chức nhiều hoạt động thi đua và tích cực hưởng ứng phong trào thi đua trong Nhà trường.",Quy_Che_Quy_Dinh
1155,"Đối với tập thể lớp sinh viên: Đạt danh hiệu lớp Xuất sắc nếu đạt danh hiệu lớp Tiên tiến; Có từ 10% sinh viên đạt danh hiệu yêu cầu sau giỏi trở lên, có cá nhân đạt danh hiệu sinh viên xuất sắc.",Quy_Che_Quy_Dinh
1156,"Điều 8. Hồ sơ xét khen thưởng sinh viên: Hồ sơ xét khen thưởng bao gồm: Biên bản họp lớp, báo cáo tổng kết, bảng tổng hợp kết quả rèn luyện và danh sách đề nghị khen thưởng.",Quy_Che_Quy_Dinh
1157,"Điều 9. Trình tự, thủ tục xét khen thưởng cho sinh viên.",Quy_Che_Quy_Dinh
1158,"Bước 1. Sau khi kết thúc năm học, khóa học, căn cứ vào kết quả học tập và rèn luyện của sinh viên, các lớp tiến hành tổng kết dưới sự chỉ đạo của giáo viên chủ nhiệm, lập hồ sơ xét khen thưởng (nếu là khen thưởng đột xuất cần tiến hành ngay sau khi cá nhân, tập thể lập được thành tích).",Quy_Che_Quy_Dinh
1159,"Bước 2. Hồ sơ khen thưởng phải được Hội đồng khen thưởng sinh viên cấp khoa xem xét, xác nhận và nộp về Hội đồng khen thưởng, kỷ luật sinh viên Nhà trường.",Quy_Che_Quy_Dinh
1160,"Bước 3. Hội đồng tiến hành họp xét duyệt và đề nghị Hiệu trưởng ra quyết định khen thưởng, kỷ luật.",Quy_Che_Quy_Dinh
1161,Điều 10. Mức khen thưởng cho sinh viên: Được áp dụng theo quy chế chi tiêu nội bộ hiện hành của Nhà trường.,Quy_Che_Quy_Dinh
1162,Điều 11. Hình thức kỷ luật và nội dung vi phạm cho sinh viên.,Quy_Che_Quy_Dinh
1163,"1. Những sinh viên có hành vi vi phạm tùy tính chất, mức độ có thể bị nhắc nhở, phê bình hoặc phải chịu một trong các hình thức kỷ luật sau.",Quy_Che_Quy_Dinh
1164,a. Khiển trách: Áp dụng đối với sinh viên có hành vi vi phạm lần đầu nhưng ở mức độ nhẹ.,Quy_Che_Quy_Dinh
1165,b. Cảnh cáo: Áp dụng đối với sinh viên đã bị khiển trách mà tái phạm hoặc vi phạm ở mức độ nhẹ nhưng hành vi vi phạm có tính chất thường xuyên hoặc mới vi phạm lần đầu nhưng mức độ tương đối nghiêm trọng.,Quy_Che_Quy_Dinh
1166,c. Đình chỉ học tập có thời hạn: Áp dụng đối với những sinh viên đang trong thời gian bị cảnh cáo mà vẫn vi phạm kỷ luật hoặc vi phạm nghiêm trọng các hành vi sinh viên không được làm; sinh viên vi phạm pháp luật bị xử phạt tù nhưng cho hưởng án treo.,Quy_Che_Quy_Dinh
1167,"Tùy từng trường hợp cụ thể, Hiệu trưởng Nhà trường căn cứ vào Quy chế đào tạo để quyết định thời hạn đình chỉ học tập theo các mức: đình chỉ một học kỳ, đình chỉ một năm học hoặc đình chỉ theo thời gian sinh viên bị xử phạt tù nhưng cho hưởng án treo.",Quy_Che_Quy_Dinh
1168,"d. Buộc thôi học: Áp dụng đối với sinh viên đang trong thời gian bị đình chỉ học tập mà vẫn tiếp tục vi phạm kỷ luật hoặc vi phạm lần đầu nhưng có tính chất và mức độ vi phạm đặc biệt nghiêm trọng, gây ảnh hưởng xấu đến Nhà trường và xã hội; vi phạm pháp luật bị xử phạt tù giam.",Quy_Che_Quy_Dinh
1169,2. Hình thức kỷ luật của sinh viên từ cảnh cáo trở lên được lưu vào hồ sơ quản lý sinh viên và thông báo cho gia đình sinh viên.,Quy_Che_Quy_Dinh
1170,"Trường hợp sinh viên bị kỷ luật mức đình chỉ học tập có thời hạn hoặc buộc thôi học Nhà trường phải gửi thông báo cho địa phương và gia đình sinh viên biết để phối hợp quản lý, giáo dục.",Quy_Che_Quy_Dinh
1171,3. Nội dung vi phạm và khung xử lý kỷ luật thực hiện theo quy định Phụ lục kèm theo Quy chế này.,Quy_Che_Quy_Dinh
1172,"Điều 12. Trình tự, thủ tục và hồ sơ xét kỷ luật sinh viên.",Quy_Che_Quy_Dinh
1173,"1. Thủ tục xét kỷ luật: a. Sinh viên có hành vi vi phạm phải làm bản tự kiểm điểm và tự nhận hình thức kỷ luật. Trong trường hợp sinh viên không chấp hành làm bản tự kiểm điểm thì Hội đồng khen thưởng, kỷ luật sinh viên vẫn họp để xử lý trên cơ sở các chứng cứ thu thập được.",Quy_Che_Quy_Dinh
1174,"1. Thủ tục xét kỷ luật: b. Chủ nhiệm lớp sinh viên chủ trì họp với tập thể lớp, phân tích và đề nghị hình thức kỷ luật gửi về Phòng Công tác chính trị và Hỗ trợ sinh viên.",Quy_Che_Quy_Dinh
1175,"1. Thủ tục xét kỷ luật: c. Đơn vị đào tạo hoặc Phòng Công tác chính trị và Hỗ trợ sinh viên xem xét, đề nghị lên Hội đồng khen thưởng và kỷ luật sinh viên Nhà trường.",Quy_Che_Quy_Dinh
