STT,Thông tin,Label
594,Đồng chí Hoàng Đơ đảm nhiệm 2 vai trò vừa là Ủy viên Thường vụ và vừa là Chủ nhiệm Ủy Ban Kiểm Tra.,Giới thiệu
595,"Ban Chấp hành Đảng ủy bao gồm các đồng chí có kinh nghiệm và năng lực trong công tác quản lý và tổ chức. Các Ủy viên Ban Chấp hành Đảng ủy gồm Dương Tiến Đoàn, Nguyễn Thị Thương và Phạm Thị Quế Minh.
",Giới thiệu
596,"Ban Chấp hành Đảng ủy còn có sự tham gia của các đồng chí Trần Đình Thắng, Lê Minh Hùng, Lê Ngọc Sơn, Nguyễn Huy Phúc, Nguyễn Trường Thi, Nguyễn Trung Nhân và Lê Văn Hoàng.
",Giới thiệu
597,"Ban Giám hiệu - Đại học Công nghiệp TP.HCM gồm có PGS.TS. Phan Hồng Hải là Hiệu trưởng nhà Trường, PGS.TS. Đàm Sao Mai và TS. Nguyễn Xuân Hồng là Phó Hiệu trưởng nhà Trường.",Giới thiệu
598,"Phòng Tổ chức – Hành chính, Trường Đại học Công nghiệp thành phố Hồ Chí Minh được thành lập trên cơ sở phòng Tổ chức – Hành chánh, Trường Công nhân Kỹ thuật 4 và Phòng Tổ chức – Hành chính, Trường Cao đẳng Công nghiệp IV vào ngày 11 tháng 01 năm 2005 theo Quyết định số 06/QĐ-TCHC. Phòng Tổ chức – Hành chính, Trường Đại học Công nghiệp thành phố Hồ Chí Minh là đơn vị có quá trình hình thành và phát triển ổn định gắn liền với truyền thống hơn 60 năm hình thành và phát triển của Nhà trường.",Giới thiệu
599,"Chức năng của Phòng Tổ chức – Hành chính là Tham mưu Hiệu trưởng quản lý, quy hoạch, kiện toàn bộ máy quản lý, bố trí sử dụng, đào tạo, bồi dưỡng cán bộ, giảng viên và nhân viên; thực hiện đúng các chế độ chính sách của Đảng và Nhà nước đối với VC, NLĐ trong Trường.",Giới thiệu
600,"Nhiệm vụ của Phòng Tổ chức – Hành chính là Công tác Tổ chức – Cán bộ: Tham mưu Hiệu trưởng về công tác tổ chức, nhân sự; đề xuất với Hiệu trưởng về công tác cán bộ, kế hoạch tuyển dụng lao động, kế hoạch sử dụng, đào tạo bồi dưỡng, đề bạt đối với công chức, viên chức theo đúng tiêu chuẩn qui định; giải quyết chế độ chính sách, làm thủ tục xét thi đua khen thưởng, kỷ luật đối với viên chức, người lao động theo qui định.",Giới thiệu
601,"Nhiệm vụ của Phòng Tổ chức – Hành chính là Công tác Hành chính – Tổng hợp: Gắn kết và điều phối hoạt động của các đơn vị trực thuộc Trường theo chỉ đạo của Ban giám hiệu; Làm lịch công tác; Tiếp nhận, phát hành các loại công văn, giấy tờ đến và đi; Tiếp nhận và phân phối bưu phẩm, thư từ cho VC, GV, NLĐ và SVHV. Cấp giấy chứng nhận VC, GV, NLĐ, giấy giới thiệu, giấy đi đường; Quản lý, điều động, sử dụng các phương tiện vận tải trong toàn trường; Báo cáo thống kê, sơ kết, tổng kết các nhiệm vụ công tác của Nhà trường.
",Giới thiệu
602,"Nhiệm vụ của Phòng Tổ chức – Hành chính là Công tác Bảo vệ chính trị nội bộ: Thực hiện công tác an ninh chính trị và bảo vệ nội bộ, tự vệ và quốc phòng, an toàn lao động, PCCC; Giải quyết các công việc đối nội và đối ngoại của Nhà trường; Chăm lo điều kiện làm việc và phục vụ lãnh đạo Nhà trường.
",Giới thiệu
603,"Nhiệm vụ của Phòng Tổ chức – Hành chính là Công tác Văn thư – Lưu trữ: Quản lý, sử dụng con dấu của Nhà trường theo quy định của pháp luật. Thực hiện công tác quản lý và lưu trữ văn bản đến, văn bản đi theo quy định của Nhà nước về văn thư lưu trữ; Quản lý hồ sơ lý lịch VC-NLĐ; Lưu trữ bảo mật hồ sơ, nội dung công tác tổ chức cán bộ; Quản lý và lưu trữ Quyết định, thông báo và tất cả các loại giấy tờ khác có liên quan.
",Giới thiệu
604,"Nhiệm vụ của Phòng Tổ chức – Hành chính là Công tác phục vụ khánh tiết, lễ tân, ngoại giao: Đón tiếp các đoàn công tác, khách mời đến làm việc với Nhà trường; Chuẩn bị, phục vụ các hội nghị, hội thảo, liên hoan họp mặt và cuộc họp của Ban giám hiệu.",Giới thiệu
605,Phòng Tài chính - Kế toán Trường Đại học Công nghiệp Thành phố Hồ Chí Minh được thành lập từ năm 1976. Năm 2008 đổi tên thành Phòng Kế hoạch tài chính. Năm 2011 đổi tên thành Phòng Tài chính - Kế toán.,Giới thiệu
606,"Chức năng nhiệm vụ của Phòng Tài chính - Kế toán là Tham mưu và giúp Hiệu trưởng tổ chức thực hiện việc quản lý, sử dụng các nguồn kinh phí, tổng hợp và đề xuất ý kiến, tổ chức thực hiện các công tác tài chính kế toán của Trường.",Giới thiệu
607,"Chức năng nhiệm vụ của Phòng Tài chính - Kế toán là Quản lý toàn bộ nguồn thu - chi tài chính theo đúng pháp luật hiện hành; các quỹ tiền mặt, tiền gửi ngân hàng, kho bạc; cơ sở vật chất bằng nghiệp vụ tài chính. Xây dựng kế hoạch tài chính ngắn hạn và dài hạn.",Giới thiệu
608,"Chức năng nhiệm vụ của Phòng Tài chính - Kế toán là Hướng dẫn, kiểm tra hoạt động tài chính tại các đơn vị thuộc, trực thuộc; Kiểm soát việc mua sắm, sửa chữa, xây dựng; Tổng hợp báo cáo tình hình hoạt động tài chính hàng năm của Trường trình Hiệu trưởng và Bộ Công Thương phê duyệt.",Giới thiệu
609,"Đội ngũ của Phòng Tài chính - Kế toán gồm Cán bộ viên chức của Phòng hiện có 13 người (1 Trưởng phòng kiêm Kế toán trưởng, 1 phó trưởng phòng và 11 chuyên viên và nhân viên) trong đó có 6 thạc sĩ. Cao cấp lý luận chính trị: 1 người, Trung cấp lý luận chính trị: 1 người",Giới thiệu
610,"Phòng Kế hoạch – Đầu tư (Office of Planning and Investment) được thành lập theo Quyết định số 204/ĐHCN-TCHC ngày 01 tháng 4 năm 2011 do Hiệu trưởng ký ban hành, trên cơ sở tách ra từ Phòng Kế hoạch – Tài chính.",Giới thiệu
611,Chức năng của Phòng Kế hoạch – Đầu tư là Tham mưu Hiệu trưởng việc xây dựng Kế hoạch ngân sách toàn trường.,Giới thiệu
612,"Chức năng của Phòng Kế hoạch – Đầu tư là Tham mưu trình tự thủ tục đầu tư – xây dựng, đấu thầu – giao thầu. Xây dựng kế hoạch đầu tư sửa chữa và xây dựng mới cơ sở hạ tầng, mua sắm phương tiện thiết bị, vật tư phục vụ công tác giảng dạy và chuyên môn của Nhà trường.",Giới thiệu
613,"Chức năng của Phòng Kế hoạch – Đầu tư là Tham mưu về hợp đồng kinh tế đối với công trình Trường làm chủ đầu tư và Hợp đồng xây dựng, mua sắm phương tiện, thiết bị, vật tư nhiên liệu, hợp đồng sửa chữa phương tiện thiết bị và những hợp đồng trên các lĩnh vực khác theo quy định hiện hành.",Giới thiệu
614,Chức năng của Phòng Kế hoạch – Đầu tư là Tham mưu công tác Quản lý các dự án đầu tư đang triển khai do Trường làm chủ đầu tư.,Giới thiệu
615,Chức năng của Phòng Kế hoạch – Đầu tư là Tham mưu giúp Ban Giám hiệu (BGH) về công tác quản lý thiết bị và vật tư tiêu hao.,Giới thiệu
616,Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Hướng dẫn cho các Đơn vị trực thuộc Trường xây dựng kế hoạch năm của mỗi Đơn vị.,Giới thiệu
617,"Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Tổng hợp các số liệu và lấy ý kiến của các Phòng chức năng, các đơn vị để tham mưu cho Hiệu trưởng xây dựng kế hoạch hoạt động năm.",Giới thiệu
618,"Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Trên cơ sở kế hoạch năm đã được thông qua, Phòng tổng kế hoạch và tiến độ thực hiện, cân đối phân bổ kế hoạch theo từng quý, tháng trình BGH phê duyệt.",Giới thiệu
619,Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Thực hiện các thủ tục pháp lý về công tác hợp đồng kinh tế và các dự án đầu tư.,Giới thiệu
620,"Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Thường xuyên kiểm tra đôn đốc việc thực hiện hợp đồng đã ký kết, phát hiện kịp thời những vấn đề phát sinh, những bất hợp lý để tham mưu cho BGH xử lý.",Giới thiệu
621,"Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Đôn đốc kiểm tra giám sát trong suốt quá trình triển khai kế hoạch; phát hiện kịp thời các khó khăn, vướng mắc tham mưu cho BGH khắc phục kịp thời phù hợp với tình hình thực tế.",Giới thiệu
622,Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Tổng hợp kết quả thực hiện kế hoạch theo từng hạng mục công việc và từng kỳ.,Giới thiệu
623,Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Tham mưu xây dựng kế hoạch đầu tư và tham gia lập các dự án đầu tư.,Giới thiệu
624,"Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Lập và soát xét hồ sơ mời thầu, hồ sơ yêu cầu; chủ trì tổ chức đấu thầu theo quy định.",Giới thiệu
625,Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Tham gia vào tổ chuyên gia giúp việc đấu thầu; tham mưu cho BGH giải quyết mọi thủ tục có liên quan từ khâu chuẩn bị đến khâu kết thúc đấu thầu.,Giới thiệu
626,"Nhiệm vụ của Phòng Kế hoạch – Đầu tư là Phân tích đánh giá kết quả việc thực hiện kế hoạch quý, năm trên cơ sở đó dự thảo báo cáo tổng kết kế hoạch quý, năm, rút ra những mặt mạnh, yếu, tìm nguyên nhân để phát huy, khắc phục.",Giới thiệu
627,"Phòng Đào tạo được thành lập từ năm 1994, khi trường được mang tên Trường Trung học Kỹ thuật Công nghiệp IV, trực thuộc Bộ Công nghiệp.",Giới thiệu
628,"Chức năng - Nhiệm vụ của Phòng Đào tạo là Tham mưu và giúp Hiệu trưởng trong việc quản lý, tổng hợp, đề xuất ý kiến, tổ chức thực hiện công tác đào tạo và tuyển sinh của Trường.",Giới thiệu
629,"Chức năng - Nhiệm vụ của Phòng Đào tạo là Xây dựng mục tiêu, chương trình đào tạo, tổ chức thực hiện, kiểm tra giám sát công tác dạy - học tập, kiểm tra đánh giá",Giới thiệu
630,"Chức năng - Nhiệm vụ của Phòng Đào tạo là Tham mưu, giúp việc Hiệu trưởng về công tác giáo dục chính trị tư tưởng, quản lý học sinh, sinh viên của các hệ đào tạo đại học và dưới đại học",Giới thiệu
631,Chức năng - Nhiệm vụ của Phòng Đào tạo là Tham mưu hoạch định chiến lược phát triển đào tạo,Giới thiệu
632,Chức năng - Nhiệm vụ của Phòng Đào tạo là Xây dựng văn bản quản lý đào tạo,Giới thiệu
633,"Chức năng - Nhiệm vụ của Phòng Đào tạo là Tổ chức xây dựng và quản lý chương trình, giáo trình đại học, cao đẳng",Giới thiệu
634,Chức năng - Nhiệm vụ của Phòng Đào tạo là Tổ chức tuyển sinh đại học và dưới đại học,Giới thiệu
635,Chức năng - Nhiệm vụ của Phòng Đào tạo là Xây dựng và quản lý kế hoạch giảng dạy,Giới thiệu
636,Chức năng - Nhiệm vụ của Phòng Đào tạo là Quản lý quá trình và kết quả học tập,Giới thiệu
637,"Chức năng - Nhiệm vụ của Phòng Đào tạo là Quản lý in ấn, cấp phát văn bằng, chứng chỉ",Giới thiệu
638,Chức năng - Nhiệm vụ của Phòng Đào tạo là Hỗ trợ công tác quản lý kinh phí đào tạo,Giới thiệu
639,"Chức năng - Nhiệm vụ của Phòng Đào tạo là Duy trì, phát triển và hỗ trợ kỹ thuật các đơn vị liên quan khai thác sử dụng hệ thống phần mềm quản lý đào tạo.",Giới thiệu
640,"Đội ngũ của Phòng Đào tạo là Tổng số cán bộ viên chức tại thời điểm tháng 11 năm 2022: 21 người, trong đó 1 Tiến sĩ, 7 thạc sĩ; 13 kỹ sư - cử nhân.",Giới thiệu
641,Thành tựu nổi bật của Phòng Đào tạo là Xây dựng được uy tín trong xã hội về chất lượng đào tạo.,Giới thiệu
642,Thành tựu nổi bật của Phòng Đào tạo là Liên tục nhiều năm luôn đảm bảo chỉ tiêu tuyển sinh.,Giới thiệu
643,Thành tựu nổi bật của Phòng Đào tạo là Nhận nhiều bằng khen của Bộ trưởng Bộ Công Thương cho thành tích tập thể.,Giới thiệu
644,Thành tựu nổi bật của Phòng Đào tạo là Có 1 cá nhân được tặng Huân chương Lao động Hạng Ba.,Giới thiệu
645,Phòng Quản lý Khoa học và Hợp tác Quốc tế là đơn vị chức năng trực thuộc Ban Giám hiệu trường Đại học Công nghiệp thành phố Hồ Chí Minh. Phòng hoạt động với vai trò chính là đầu mối thực hiện và quản lý các công tác liên quan đến nghiên cứu khoa học và hợp tác quốc tế của trường.,Giới thiệu
646,Phòng được hình thành ngay từ những ngày đầu thành lập trường và trải qua nhiều giai đoạn phát triển khác nhau. Các hoạt động của Phòng có một vai trò quan trọng đối với nhà trường và nhận được nhiều sự quan tâm của lãnh đạo nhà trường.,Giới thiệu
647,Phòng Quản lý Khoa học và Hợp tác Quốc tế là đầu mối triển khai và thực hiện các hoạt động nghiên cứu khoa học và hợp tác quốc tế của trường dưới sự chỉ đạo trực tiếp của Ban Giám hiệu.,Giới thiệu
648,"Chức năng của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Tham mưu cho Ban Giám hiệu quản lý và phát triển công tác hoạt động khoa học công nghệ trong nhà trường nhằm tạo ra tri thức, công nghệ, giải pháp, sản phẩm mới, góp phần hình thành và nâng cao năng lực nghiên cứu khoa học tất cả viên chức, sinh viên để nâng cao chất lượng đào tạo cho nhà trường",Giới thiệu
649,"Chức năng của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Xây dựng chiến lược, kế hoạch cho hoạt động nghiên cứu khoa học của viên chức và sinh viên",Giới thiệu
650,"Chức năng của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Khai thác đề tài, tổ chức thực hiện và thực thi quyền sở hữu trí tuệ.",Giới thiệu
651,Chức năng của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Tham mưu và là đầu mối điều phối các hoạt động đối ngoại của trường và các đơn vị trong trường theo chỉ đạo của Ban giám hiệu,Giới thiệu
652,Chức năng của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Làm công tác lễ tân cho các đoàn khách nước ngoài,Giới thiệu
653,"Chức năng của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Tổ chức các hội nghị, hội thảo quốc tế của trường theo chỉ đạo của Ban Giám hiệu",Giới thiệu
654,Chức năng của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Phối hợp với các đơn vị xây dựng các dự án quốc tế theo sự chỉ đạo của Ban Giám hiệu.,Giới thiệu
655,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác chiến lược và kế hoạch nghiên cứu khoa học và công nghệ trong nhà trường,Giới thiệu
656,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác phát triển và quản lý hoạt động nghiên cứu khoa học,Giới thiệu
657,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác báo cáo hoạt động và quản lý khoa học trong nhà trường,Giới thiệu
658,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác tổ chức hội nghị khoa học,Giới thiệu
659,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác tìm kiếm và khai thác các nguồn tài trợ nghiên cứu khoa học,Giới thiệu
660,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác phong trào của nghiên cứu khoa học,Giới thiệu
661,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác quản lý và phát triển Tạp chí khoa học - công nghệ Trường Đại học Công nghiệp TPHCM.,Giới thiệu
662,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác chuyển giao kết quả nghiên cứu khoa học và công nghệ,Giới thiệu
663,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác quản lý và phát triển viết giáo trình trong nhà trường,Giới thiệu
664,"Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác tổ chức, phát triển và quản lý các hoạt động thi giỏi nghề hàng năm trong sinh viên của các khoa công nghệ.",Giới thiệu
665,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác kiểm định chất lượng trong nghiên cứu khoa học của trường.,Giới thiệu
666,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Công tác hỗ trợ khác trong hoạt động nghiên cứu khoa học,Giới thiệu
667,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Tham gia trong Hội đồng Khoa học và Đào tạo của nhà trường,Giới thiệu
668,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Tham gia Hội đồng Chức danh giáo sư và phó giáo sư cơ sở.,Giới thiệu
669,"Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Xây dựng chương trình, kế hoạch hợp tác quốc tế hằng năm và dài hạn của nhà trường.",Giới thiệu
670,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Thực hiện chức năng điều phối công tác đối ngoại,Giới thiệu
671,"Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Tổng hợp, báo cáo tình hình hoạt động công tác đối ngoại của trường cho Ban Giám hiệu",Giới thiệu
672,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Thực hiện chức năng lễ tân đón các đoàn khách quốc tế,Giới thiệu
673,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là ,Giới thiệu
674,"Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Phối hợp tổ chức các hội nghị, hội thảo quốc tế chuyên ngành",Giới thiệu
675,"Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Tham gia vào các dự án quốc tế, các chương trình liên kết đào tạo",Giới thiệu
676,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Quản lý hoạt động các văn phòng đại diện cùng nhân sự của các đối tác nước ngoài tại trường,Giới thiệu
677,Nhiệm vụ của Phòng Quản lý Khoa học và Hợp tác Quốc tế là Xác nhận tài liệu dịch,Giới thiệu
678,"Chức năng của Phòng Công tác chính trị và hỗ trợ sinh viên là Giáo dục chính trị tư tưởng, đạo đức, lối sống, quy tắc ứng xử của sinh viên.",Giới thiệu
679,"Chức năng của Phòng Công tác chính trị và hỗ trợ sinh viên là Thanh tra, kiểm tra, theo dõi việc chấp hành nền nếp, kỷ cương trong giảng dạy và học tập",Giới thiệu
680,"Chức năng của Phòng Công tác chính trị và hỗ trợ sinh viên là Giám sát, theo dõi và hướng dẫn an ninh trật tự, cơ sở vật chất tại khu vực giảng đường",Giới thiệu
681,"Chức năng của Phòng Công tác chính trị và hỗ trợ sinh viên là Quản lý hồ sơ, xác nhận thông tin sinh viên",Giới thiệu
682,"Chức năng của Phòng Công tác chính trị và hỗ trợ sinh viên là Quản lý, theo dõi và hướng dẫn miễn, giảm học phí cho sinh viên",Giới thiệu
683,Chức năng của Phòng Công tác chính trị và hỗ trợ sinh viên là Quản lý công tác y tế.,Giới thiệu
